id,time,lon,lat,GPS_Alt,roll,pitch,yaw,RTK
DSC09463,2022/8/6 4:31,120.0404038,29.018853,827.6,1,4.9,-107.3,2
DSC09464,2022/8/6 4:31,120.0396273,29.018904,828.6,31.7,-2,-89.2,2
DSC09465,2022/8/6 4:31,120.0389638,29.0192599,828.5,29.1,0.6,-50.3,2
DSC09466,2022/8/6 4:31,120.0386436,29.0198658,828.4,24.3,2.3,-16.2,2
DSC09467,2022/8/6 4:31,120.0386415,29.0205379,828.4,2.7,2.8,1.3,2
DSC09468,2022/8/6 4:31,120.0387038,29.0212001,827.8,-2.2,4.5,-7,2
DSC09469,2022/8/6 4:31,120.0387077,29.0218653,827.9,2.1,3.2,-11.2,2
DSC09470,2022/8/6 4:31,120.0386854,29.022525,827.8,2.3,3.5,-11.8,2
DSC09471,2022/8/6 4:31,120.0386623,29.0231849,828.1,0,-0.8,-8.8,2
DSC09472,2022/8/6 4:31,120.038622,29.0238927,828.7,2.4,2.6,-9.8,2
DSC09473,2022/8/6 4:31,120.0385992,29.0246138,828.2,-0.8,1.4,-6.9,2
DSC09474,2022/8/6 4:31,120.0385733,29.025355,829.7,1.5,-1.7,-12.6,2
DSC09475,2022/8/6 4:31,120.0385286,29.026091,830.3,1.2,-3.7,-8.1,2
DSC09476,2022/8/6 4:31,120.0384875,29.0268349,831.2,6.7,-7.5,-4.3,2
DSC09477,2022/8/6 4:31,120.0384857,29.0275719,831.7,-2.9,-5.1,-4.7,2
DSC09478,2022/8/6 4:31,120.0384691,29.0282803,831.7,-0.2,-6.5,-8,2
DSC09479,2022/8/6 4:31,120.0384284,29.0289684,831.9,0.8,-5.6,-6.4,2
DSC09480,2022/8/6 4:31,120.0383896,29.0296428,829.9,0.7,-2.6,-6.6,2
DSC09481,2022/8/6 4:31,120.0383406,29.0303021,828.8,2.3,-1.1,-6.9,2
DSC09482,2022/8/6 4:31,120.0382954,29.0309768,827.6,6.5,2,-4.6,2
DSC09483,2022/8/6 4:32,120.0383116,29.0316936,829.4,-5.1,-3.7,1.7,2
DSC09484,2022/8/6 4:32,120.0382822,29.0324443,832.5,-2.9,-9.5,-10.2,2
DSC09485,2022/8/6 4:32,120.0382105,29.0331956,834.4,5.7,-9.7,1.2,2
DSC09486,2022/8/6 4:32,120.038193,29.0339483,834.4,-1.8,-7.9,-9,2
DSC09487,2022/8/6 4:32,120.0381525,29.0347079,833.8,0.6,-9,-6.4,2
DSC09488,2022/8/6 4:32,120.038105,29.0354691,832.5,2.9,-5.9,-4.8,2
DSC09489,2022/8/6 4:32,120.0380715,29.0361939,831.7,1.3,-5.3,-11.6,2
DSC09490,2022/8/6 4:32,120.038029,29.036882,830.3,3,-4.9,-13.6,2
DSC09491,2022/8/6 4:32,120.0379924,29.0375777,829.7,0.9,-4.9,-6.7,2
DSC09492,2022/8/6 4:32,120.0379745,29.0382407,828.6,0,-1.7,-6.3,2
DSC09493,2022/8/6 4:32,120.0379537,29.0388715,828.5,3,-3.6,-10.2,2
DSC09494,2022/8/6 4:32,120.0379275,29.0395264,830.8,-1.9,-7.4,-9.6,2
DSC09495,2022/8/6 4:32,120.0378789,29.0401721,829.3,0.5,-2.5,-8.4,2
DSC09496,2022/8/6 4:32,120.0378474,29.0408209,826.5,-0.1,4,-11.4,2
DSC09497,2022/8/6 4:32,120.0378184,29.0414621,825.6,2.4,3.6,-12.8,2
DSC09498,2022/8/6 4:32,120.0377762,29.0421201,825.5,3.4,5.3,-10.6,2
DSC09499,2022/8/6 4:32,120.0377449,29.042785,825.4,1.8,5.3,-12,2
DSC09500,2022/8/6 4:32,120.0377128,29.043472,825.5,1.8,5.1,-11.6,2
DSC09501,2022/8/6 4:32,120.0376778,29.0441594,826.1,3.2,4.1,-6.1,2
DSC09502,2022/8/6 4:32,120.0376447,29.0448542,826.5,2.3,2.8,-6.9,2
DSC09503,2022/8/6 4:33,120.0376962,29.0455654,828.9,30.8,-6.1,15,2
DSC09504,2022/8/6 4:33,120.0381452,29.0462209,830.1,27,-4.3,45.3,2
DSC09505,2022/8/6 4:33,120.0388541,29.0466113,828.5,31.5,-2.9,79.4,2
DSC09506,2022/8/6 4:33,120.0396387,29.0466084,827.2,29.9,1,110.8,2
DSC09507,2022/8/6 4:33,120.040245,29.0462513,826.2,30.5,1.9,152.3,2
DSC09508,2022/8/6 4:33,120.0404319,29.0457318,826.4,17.8,1,-172.5,2
DSC09509,2022/8/6 4:33,120.0403366,29.045219,827.9,-2.2,0.9,-157,2
DSC09510,2022/8/6 4:33,120.0401731,29.0446611,828,-15,0.7,-164.6,2
DSC09511,2022/8/6 4:33,120.0401675,29.0440341,827.2,-0.7,1.6,175.3,2
DSC09512,2022/8/6 4:33,120.040237,29.0434265,826.8,2.8,4,175.9,2
DSC09513,2022/8/6 4:33,120.0402886,29.0428141,826.3,3.2,2.6,176.5,2
DSC09514,2022/8/6 4:33,120.0403119,29.0421809,827.3,1.1,2.2,-175.5,2
DSC09515,2022/8/6 4:33,120.0402921,29.0415414,829.8,-6.7,-5.2,-170.1,2
DSC09516,2022/8/6 4:33,120.0403148,29.0408656,831.1,-2.3,-6,169.9,2
DSC09517,2022/8/6 4:33,120.0403982,29.0401848,831.9,0.4,-6.5,169,2
DSC09518,2022/8/6 4:33,120.0404689,29.0395055,832.3,6.1,-6.9,-179.7,2
DSC09519,2022/8/6 4:33,120.0404748,29.0388606,831.2,-2.7,-4.2,-179.7,2
DSC09520,2022/8/6 4:33,120.0405014,29.0382499,829.3,0.1,-2.4,173.9,2
DSC09521,2022/8/6 4:33,120.0405278,29.0376273,829,-0.4,-2.8,179.6,2
DSC09522,2022/8/6 4:33,120.0405662,29.0369904,828.9,1.7,-2,170.6,2
DSC09523,2022/8/6 4:34,120.0406552,29.0363484,829.9,9.3,-4.4,166.9,2
DSC09524,2022/8/6 4:34,120.0407047,29.0357005,830.6,4.9,-6.4,174.7,2
DSC09525,2022/8/6 4:34,120.0407064,29.0350594,830.9,-0.4,-4.4,165.7,2
DSC09526,2022/8/6 4:34,120.040723,29.0344691,829.1,-1.2,1,167.4,2
DSC09527,2022/8/6 4:34,120.0407218,29.0339004,827.6,-4,-1.2,171.6,2
DSC09528,2022/8/6 4:34,120.0406899,29.0333328,828,-7.3,-0.9,179.1,2
DSC09529,2022/8/6 4:34,120.0407178,29.032752,826.3,0.3,3,163.6,2
DSC09530,2022/8/6 4:34,120.0408071,29.0321452,827.5,3.1,0.7,161.2,2
DSC09531,2022/8/6 4:34,120.0408891,29.0314785,826.9,6.7,0.5,170.7,2
DSC09532,2022/8/6 4:34,120.0409147,29.0308147,826.9,1.5,2.3,167.5,2
DSC09533,2022/8/6 4:34,120.0409517,29.030201,825.2,3.6,5.3,167.3,2
DSC09534,2022/8/6 4:34,120.0409814,29.0295672,825.5,5.5,3.6,171.1,2
DSC09535,2022/8/6 4:34,120.0409865,29.0289151,827.5,-0.9,-0.7,161.9,2
DSC09536,2022/8/6 4:34,120.0410376,29.0282407,827.7,2.8,0,167.3,2
DSC09537,2022/8/6 4:34,120.0410668,29.0275336,829.4,0.4,-4.1,165.5,2
DSC09538,2022/8/6 4:34,120.0411021,29.0268513,829.6,4.5,-3.6,168.1,2
DSC09539,2022/8/6 4:34,120.0411315,29.0262021,828.2,2.2,-0.8,165.1,2
DSC09540,2022/8/6 4:34,120.0411616,29.0255951,827.5,3.8,-1,177.9,2
DSC09541,2022/8/6 4:34,120.0411501,29.0250041,827.1,-2.7,1.8,170.9,2
DSC09542,2022/8/6 4:34,120.041191,29.0243935,826.1,4.6,4.5,173.5,2
DSC09543,2022/8/6 4:35,120.0412343,29.0237863,825.5,1.7,5.9,169.7,2
DSC09544,2022/8/6 4:35,120.0412771,29.023191,825.5,4.7,4.8,173.5,2
DSC09545,2022/8/6 4:35,120.0413037,29.0226042,826,2.5,4.5,170.3,2
DSC09546,2022/8/6 4:35,120.0413319,29.0220244,826.5,0.8,2.6,168.9,2
DSC09547,2022/8/6 4:35,120.0413654,29.0214188,827.4,4.2,1.2,172.1,2
DSC09548,2022/8/6 4:35,120.0413849,29.020795,828.7,1.1,0,168.7,2
DSC09549,2022/8/6 4:35,120.0414323,29.0201702,829,-29,0.3,170.6,2
DSC09550,2022/8/6 4:35,120.0417965,29.0196536,828.3,-25.9,-5,125.5,2
DSC09551,2022/8/6 4:35,120.042447,29.0194579,830.5,-7.4,-6.8,96.5,2
DSC09552,2022/8/6 4:35,120.0431518,29.0194128,830,-15.9,-2.2,91.7,2
DSC09553,2022/8/6 4:35,120.0438072,29.0195647,827.3,-33.6,-2.6,49.3,2
DSC09554,2022/8/6 4:35,120.0441198,29.0200952,827.4,-19,-2,5,2
DSC09555,2022/8/6 4:35,120.044118,29.0207441,828.6,-0.5,-1.4,-3.3,2
DSC09556,2022/8/6 4:35,120.0440749,29.0214203,829.5,0.6,-2.4,-2.6,2
DSC09557,2022/8/6 4:35,120.0440248,29.0221194,829.1,2.1,-0.2,-0.6,2
DSC09558,2022/8/6 4:35,120.0439842,29.0228286,828,2.3,1.4,-7.4,2
DSC09559,2022/8/6 4:35,120.0439517,29.0235185,827.2,0.7,1.6,-3.8,2
DSC09560,2022/8/6 4:35,120.043925,29.0242062,826.4,0.9,4.1,-8.5,2
DSC09561,2022/8/6 4:35,120.0438804,29.0248684,826.1,3.3,4.1,-6.5,2
DSC09562,2022/8/6 4:35,120.0438367,29.0255446,826.1,3.4,3.7,-6.2,2
DSC09563,2022/8/6 4:36,120.0438,29.0261907,827.8,3,-0.4,-5.4,2
DSC09564,2022/8/6 4:36,120.0437817,29.02683,826.9,3.1,5,2.2,2
DSC09565,2022/8/6 4:36,120.0437903,29.0274508,824.9,-4,6.3,-2.1,2
DSC09566,2022/8/6 4:36,120.043743,29.0280844,825.1,2.9,5.6,-5,2
DSC09567,2022/8/6 4:36,120.0436876,29.0287166,826.1,6.7,4.2,-2.6,2
DSC09568,2022/8/6 4:36,120.0436645,29.0293796,828.6,1.6,-4,8.7,2
DSC09569,2022/8/6 4:36,120.0436186,29.0300733,831.6,3.1,-7.3,-1.5,2
DSC09570,2022/8/6 4:36,120.0435576,29.0307903,831.9,6.1,-6,-6.1,2
DSC09571,2022/8/6 4:36,120.0435265,29.0315306,833,1.5,-10.5,0.5,2
DSC09572,2022/8/6 4:36,120.0435183,29.0322789,833.8,-1.9,-8.3,0.6,2
DSC09573,2022/8/6 4:36,120.0434958,29.0330246,835.2,4,-8.3,-1.8,2
DSC09574,2022/8/6 4:36,120.043467,29.0337633,835.2,1.3,-9.2,-5,2
DSC09575,2022/8/6 4:36,120.0434301,29.0345085,835,2.8,-9.1,-2.1,2
DSC09576,2022/8/6 4:36,120.0434047,29.0352618,833.8,-1.5,-7.9,-1.9,2
DSC09577,2022/8/6 4:36,120.0433641,29.0360076,832.4,3.8,-6.4,-4.5,2
DSC09578,2022/8/6 4:36,120.0433269,29.0367278,831.3,2.5,-4,-4.6,2
DSC09579,2022/8/6 4:36,120.0432755,29.0373955,830.5,4.9,-5.7,-2.8,2
DSC09580,2022/8/6 4:36,120.0432382,29.038042,829.5,-0.1,-3.8,-0.7,2
DSC09581,2022/8/6 4:36,120.0432116,29.0387067,829.7,1.5,-4.9,0.3,2
DSC09582,2022/8/6 4:36,120.0431765,29.0393549,829.6,3.7,-5.4,0.1,2
DSC09583,2022/8/6 4:37,120.0431491,29.0400264,829.6,-3.3,-4.7,1.1,2
DSC09584,2022/8/6 4:37,120.0431186,29.0407131,830.7,4.2,-7.8,-10.2,2
DSC09585,2022/8/6 4:37,120.0430878,29.0413951,830.9,-5,-6.4,-6.2,2
DSC09586,2022/8/6 4:37,120.0430477,29.0420727,830.2,5.8,-6,-20,2
DSC09587,2022/8/6 4:37,120.042984,29.0427928,829.9,4.3,-4.4,-6.7,2
DSC09588,2022/8/6 4:37,120.0429673,29.0434894,829.1,-0.3,-3.1,-11.8,2
DSC09589,2022/8/6 4:37,120.0429591,29.0441226,828.2,-1,-1.2,-14.9,2
DSC09590,2022/8/6 4:37,120.0429312,29.044732,826.6,1.7,2.1,-14.2,2
DSC09591,2022/8/6 4:37,120.0429036,29.0453123,826.3,-1.1,1.4,-15.3,2
DSC09592,2022/8/6 4:37,120.0428584,29.0459092,826,28,2.4,-15.8,2
DSC09593,2022/8/6 4:37,120.0431054,29.0465229,824.5,31,5.4,25.8,2
DSC09594,2022/8/6 4:37,120.0437548,29.0469118,824.8,33.8,1.6,76.1,2
DSC09595,2022/8/6 4:37,120.0445202,29.0468619,829.1,22.1,-4.1,107.4,2
DSC09596,2022/8/6 4:37,120.0452066,29.046493,828.1,29.4,-1.2,131.7,2
DSC09597,2022/8/6 4:37,120.0456208,29.0458502,826,25.3,1,173.4,2
DSC09598,2022/8/6 4:37,120.0456694,29.0451367,827.1,5.7,2.3,-167.3,2
DSC09599,2022/8/6 4:37,120.0456297,29.0444264,828.6,-1,-3.3,-172.6,2
DSC09600,2022/8/6 4:37,120.0456317,29.0437085,830.5,1.1,-4.2,-173.2,2
DSC09601,2022/8/6 4:37,120.0456599,29.0429949,831.4,1.4,-6.1,174,2
DSC09602,2022/8/6 4:37,120.0456946,29.0422718,831.6,1.5,-7.5,175.9,2
DSC09603,2022/8/6 4:38,120.0457082,29.0415263,831.8,0,-7.4,177.1,2
DSC09604,2022/8/6 4:38,120.045731,29.0407597,831.5,3.9,-6.4,169.8,2
DSC09605,2022/8/6 4:38,120.0457658,29.0400013,831.3,-0.8,-5.4,169.9,2
DSC09606,2022/8/6 4:38,120.0458095,29.0392722,829.8,3.3,-2.4,167.5,2
DSC09607,2022/8/6 4:38,120.0458446,29.0385795,828.5,2.9,-2.1,170.9,2
DSC09608,2022/8/6 4:38,120.0458348,29.0378838,828.5,-4.2,-1.5,178.8,2
DSC09609,2022/8/6 4:38,120.0458433,29.0371883,828.7,-0.7,-2.8,164.8,2
DSC09610,2022/8/6 4:38,120.0459088,29.0364959,828,3.4,-1.1,165.2,2
DSC09611,2022/8/6 4:38,120.0459597,29.0357986,828,-1.1,-0.9,167.1,2
DSC09612,2022/8/6 4:38,120.0460011,29.0351143,828.9,3.2,-4.9,169.7,2
DSC09613,2022/8/6 4:38,120.0460174,29.0344467,830.5,-2.5,-7.5,167.3,2
DSC09614,2022/8/6 4:38,120.0460424,29.0338003,831.8,1.5,-11.3,160.8,2
DSC09615,2022/8/6 4:38,120.0460817,29.0331481,832,3.4,-8.8,170.6,2
DSC09616,2022/8/6 4:38,120.0460796,29.0324884,837.6,-3.7,-9.2,173.5,2
DSC09617,2022/8/6 4:38,120.0461035,29.0318259,843.7,2.4,-10.7,177.3,2
DSC09618,2022/8/6 4:38,120.0461309,29.0311672,843.4,-1.1,-8.8,168.1,2
DSC09619,2022/8/6 4:38,120.0461719,29.0305115,841.3,3.7,-8.6,169,2
DSC09620,2022/8/6 4:38,120.0461976,29.0298531,838.9,-0.2,-8.9,172.4,2
DSC09621,2022/8/6 4:38,120.0462236,29.0292201,835.1,2.7,-6.7,177.1,2
DSC09622,2022/8/6 4:38,120.0462519,29.0286314,830.1,-0.7,-0.7,179.7,2
DSC09623,2022/8/6 4:39,120.0462746,29.0281206,824.3,3.1,9.3,-178.7,2
DSC09624,2022/8/6 4:39,120.0462973,29.0276228,821.1,1,11.2,172.5,2
DSC09625,2022/8/6 4:39,120.0463391,29.0270717,820.5,2.4,11.9,174.6,2
DSC09626,2022/8/6 4:39,120.046361,29.0264501,824.3,2.7,2.2,-179.5,2
DSC09627,2022/8/6 4:39,120.0463478,29.0257784,827.7,-1.9,0.8,172.4,2
DSC09628,2022/8/6 4:39,120.046386,29.0250985,828.9,1.3,-0.9,169.2,2
DSC09629,2022/8/6 4:39,120.0464442,29.0244293,828.5,5.5,-1.1,165.2,2
DSC09630,2022/8/6 4:39,120.04648,29.0237794,828,3,0.4,169.4,2
DSC09631,2022/8/6 4:39,120.0464899,29.023164,827.7,-0.6,0.8,169.1,2
DSC09632,2022/8/6 4:39,120.0465029,29.0225247,827.4,-0.8,-0.1,167.8,2
DSC09633,2022/8/6 4:39,120.0465425,29.021876,826.2,1.8,3.2,171.9,2
DSC09634,2022/8/6 4:39,120.0465848,29.0212306,826,2.6,3.4,167.7,2
DSC09635,2022/8/6 4:39,120.0466204,29.0206021,826.1,0,2.6,166.9,2
DSC09636,2022/8/6 4:39,120.0466645,29.0199627,827.4,-12.6,1.2,174.8,2
DSC09637,2022/8/6 4:39,120.0468641,29.0193563,826.4,-31.4,-0.4,135.7,2
DSC09638,2022/8/6 4:39,120.0474644,29.0190402,826.3,-17,1.7,95.4,2
DSC09639,2022/8/6 4:39,120.0481692,29.019007,827.8,-0.8,-0.3,86.8,2
DSC09640,2022/8/6 4:39,120.0488825,29.0190647,827.1,-29.6,2.2,77.1,2
DSC09641,2022/8/6 4:39,120.0494379,29.0194476,825.9,-31.1,1.5,30,2
DSC09642,2022/8/6 4:39,120.0495736,29.020095,827.4,-9.2,0,-8.1,2
DSC09643,2022/8/6 4:40,120.0494802,29.0207638,827.7,2.6,1.9,-18.3,2
DSC09644,2022/8/6 4:40,120.0493873,29.0214429,827.3,6.5,2,-10.8,2
DSC09645,2022/8/6 4:40,120.0493499,29.0221434,827.1,1.9,4.1,-5.1,2
DSC09646,2022/8/6 4:40,120.0493252,29.0228322,827.3,3,2,-2.6,2
DSC09647,2022/8/6 4:40,120.0493015,29.0234988,827.6,2.8,3.1,-0.8,2
DSC09648,2022/8/6 4:40,120.0492824,29.0241682,827.9,-0.8,1.2,6.1,2
DSC09649,2022/8/6 4:40,120.0492613,29.0248785,830,0,-4.7,2.2,2
DSC09650,2022/8/6 4:40,120.0492256,29.0255923,830.2,-1.6,-2.8,-6.4,2
DSC09651,2022/8/6 4:40,120.0491752,29.0263017,828.6,-2.3,0.3,-4.6,2
DSC09652,2022/8/6 4:40,120.0491367,29.0269809,827.9,1,0.5,-8.1,2
DSC09653,2022/8/6 4:40,120.0490953,29.0276773,827.3,2,0.7,-9.7,2
DSC09654,2022/8/6 4:40,120.0490502,29.0283883,827.2,5.7,2,-1,2
DSC09655,2022/8/6 4:40,120.049055,29.0291213,827,-3.5,1.5,-8.1,2
DSC09656,2022/8/6 4:40,120.0489871,29.0298961,826.4,4.9,4.9,-7.2,2
DSC09657,2022/8/6 4:40,120.0489459,29.0306707,826.4,-0.3,3.3,-11.7,2
DSC09658,2022/8/6 4:40,120.0488882,29.0314626,829.7,4,-4.3,-8.1,2
DSC09659,2022/8/6 4:40,120.0488409,29.0322541,831,2.6,-6.4,-5.2,2
DSC09660,2022/8/6 4:40,120.0488041,29.0330559,831.8,0.7,-7,-0.5,2
DSC09661,2022/8/6 4:40,120.0487785,29.0338508,831.5,0.4,-6.6,0,2
DSC09662,2022/8/6 4:40,120.0487486,29.0346337,830.9,0.3,-4.7,0.7,2
DSC09663,2022/8/6 4:41,120.0487102,29.0353957,831.4,1.2,-7.2,-6.5,2
DSC09664,2022/8/6 4:41,120.048658,29.0361392,832.3,6.8,-8.7,3.6,2
DSC09665,2022/8/6 4:41,120.0486443,29.0368619,831.5,0.4,-3.8,3.6,2
DSC09666,2022/8/6 4:41,120.0486276,29.037554,829.3,-1,-2.2,-3.3,2
DSC09667,2022/8/6 4:41,120.0485798,29.0381809,827.8,4.1,-1,-7.8,2
DSC09668,2022/8/6 4:41,120.048533,29.0387831,828.3,2.1,-3.3,2.8,2
DSC09669,2022/8/6 4:41,120.0485169,29.0393762,829.3,1.3,-4.1,-4.1,2
DSC09670,2022/8/6 4:41,120.0484808,29.0399964,829.4,2.4,-4.5,-1.4,2
DSC09671,2022/8/6 4:41,120.0484719,29.0406487,828.6,-2.3,-0.8,-0.3,2
DSC09672,2022/8/6 4:41,120.0484324,29.0412844,826.4,-0.3,2.9,-6.8,2
DSC09673,2022/8/6 4:41,120.0483708,29.0419128,825.1,3.4,4.1,-6.5,2
DSC09674,2022/8/6 4:41,120.0483215,29.0425663,826.9,5,0.9,-10.3,2
DSC09675,2022/8/6 4:41,120.0482811,29.0432075,828.9,4.3,-2.5,-10,2
DSC09676,2022/8/6 4:41,120.0482631,29.0438371,829.7,3.6,-5.7,-9.1,2
DSC09677,2022/8/6 4:41,120.0482579,29.0444712,829.5,-0.5,-2.9,-8.1,2
DSC09678,2022/8/6 4:41,120.0482506,29.0450953,827.9,2.5,-1.3,-12,2
DSC09679,2022/8/6 4:41,120.0483789,29.0457018,826.3,30.4,0.1,19.4,2
DSC09680,2022/8/6 4:41,120.0489389,29.0461649,826.2,30.7,0,58.8,2
DSC09681,2022/8/6 4:41,120.0497371,29.0462872,827.3,23.4,-2.4,91,2
DSC09682,2022/8/6 4:41,120.0505472,29.0460597,827.4,29.3,-0.1,121.6,2
DSC09683,2022/8/6 4:42,120.051135,29.0455078,826.9,30.7,-1.3,158.7,2
DSC09684,2022/8/6 4:42,120.0512909,29.0448076,828.8,18,-6.1,-166.9,2
DSC09685,2022/8/6 4:42,120.0511809,29.0441117,830,-3.1,-2.7,-169.1,2
DSC09686,2022/8/6 4:42,120.0511143,29.043402,829.2,-3.3,-1.3,179.8,2
DSC09687,2022/8/6 4:42,120.0511304,29.0426946,828.5,2.8,-0.6,176.4,2
